name,inputs,size,threshold,threshold_param,threshold_cross,index,size_trim,size_bisim,size_sim,sim_rels,size_sc1,size_sc1_min,size_sc2,size_sc2_min,max_inter,time_bisim,time_sim,time_sc1,time_sc1_min,time_sc2,time_sc2_min,time_total,cancel
nfa_50_2.0_4.ba,7,51,,,,,51,51,,,1614,4,,,,6823190,,24902371,7853240,,,39578801,
nfa_140_2.0_8.ba,11,141,,,,,141,141,,,193372,4,,,,14278021,,3627934164,83724614,,,3725936799,
nfa_280_2.0_8.ba,16,281,,,,,281,281,,,,,,,,37170457,,,,,,37170457,TO
nfa_250_2.0_2.ba,15,251,,,,,251,251,,,,,,,,35330616,,,,,,35330616,TO
nfa_70_2.0_6.ba,8,71,,,,,71,71,,,6184,3,,,,8379740,,84212733,13286160,,,105878633,
nfa_220_2.0_5.ba,14,221,,,,,221,221,,,2139984,5,,,,29995041,,147012424604,565403097,,,147607822742,
nfa_60_2.0_2.ba,7,61,,,,,61,61,,,3370,6,,,,7473070,,47718512,10347551,,,65539133,
nfa_150_2.0_8.ba,12,151,,,,,151,151,,,296235,4,,,,15649431,,7231999465,98872663,,,7346521559,
nfa_190_2.0_6.ba,13,191,,,,,191,191,,,885991,8,,,,19087741,,40267894736,222627627,,,40509610104,
nfa_120_2.0_1.ba,10,121,,,,,121,121,,,87823,3,,,,12312181,,1737738914,54728982,,,1804780077,
nfa_150_2.0_5.ba,12,151,,,,,151,151,,,281654,5,,,,15683310,,5810037010,96308713,,,5922029033,
nfa_50_2.0_8.ba,7,51,,,,,51,51,,,1555,4,,,,7012480,,24655480,7647041,,,39315001,
nfa_130_2.0_5.ba,11,131,,,,,131,131,,,149384,4,,,,13871500,,3258020030,78810313,,,3350701843,
nfa_30_2.0_9.ba,5,31,,,,,31,31,,,175,1,,,,4899331,,9579960,4917850,,,19397141,
nfa_290_2.0_5.ba,17,291,,,,,291,291,,,,,,,,40108387,,,,,,40108387,TO
nfa_150_2.0_4.ba,12,151,,,,,151,151,,,281605,5,,,,19714811,,9597539710,97810573,,,9715065094,
nfa_170_2.0_6.ba,13,171,,,,,171,171,,,529379,5,,,,17621911,,15317276625,140733824,,,15475632360,
nfa_220_2.0_0.ba,14,221,,,,,221,221,,,2112517,8,,,,27234021,,138378407239,560160506,,,138965801766,
nfa_290_2.0_6.ba,17,291,,,,,291,291,,,,,,,,38258507,,,,,,38258507,TO
nfa_170_2.0_3.ba,13,171,,,,,171,171,,,495950,4,,,,17322370,,15617113655,139849625,,,15774285650,
nfa_240_2.0_0.ba,15,241,,,,,241,241,,,,,,,,33601776,,,,,,33601776,TO
nfa_240_2.0_6.ba,15,241,,,,,241,241,,,3998134,6,,,,34609983,,701689032762,1018242844,,,702741885589,
nfa_300_2.0_2.ba,17,301,,,,,301,301,,,,,,,,38936175,,,,,,38936175,TO
nfa_220_2.0_7.ba,14,221,,,,,221,221,,,2194160,8,,,,32419162,,262652531804,642316184,,,263327267150,
nfa_20_2.0_5.ba,4,21,,,,,21,21,,,55,3,,,,3713200,,6903869,4409260,,,15026329,
nfa_280_2.0_6.ba,16,281,,,,,281,281,,,,,,,,37086424,,,,,,37086424,TO
nfa_30_2.0_3.ba,5,31,,,,,31,31,,,238,1,,,,4658160,,10626818,5493479,,,20778457,
nfa_100_2.0_1.ba,10,101,,,,,101,101,,,33327,4,,,,11276228,,485742437,26491306,,,523509971,
nfa_160_2.0_7.ba,12,161,,,,,161,161,,,338414,8,,,,16110908,,10436870458,95747067,,,10548728433,
nfa_170_2.0_7.ba,13,171,,,,,171,171,,,508207,6,,,,17388568,,13615192365,131566314,,,13764147247,
nfa_300_2.0_0.ba,17,301,,,,,301,301,,,,,,,,39004794,,,,,,39004794,TO
nfa_280_2.0_4.ba,16,281,,,,,281,281,,,,,,,,37590753,,,,,,37590753,TO
nfa_60_2.0_6.ba,7,61,,,,,61,61,,,3282,3,,,,7533289,,40801496,9510289,,,57845074,
nfa_120_2.0_8.ba,10,121,,,,,121,121,,,98433,4,,,,12213438,,2051407116,54423395,,,2118043949,
nfa_260_2.0_6.ba,16,261,,,,,261,261,,,,,,,,35447362,,,,,,35447362,TO
nfa_230_2.0_2.ba,15,231,,,,,231,231,,,2954504,6,,,,34657170,,622548318935,890936620,,,623473912725,
nfa_120_2.0_2.ba,10,121,,,,,121,121,,,91357,3,,,,12356499,,1707483074,53620887,,,1773460460,
nfa_290_2.0_8.ba,17,291,,,,,291,291,,,,,,,,40043672,,,,,,40043672,TO
nfa_280_2.0_7.ba,16,281,,,,,281,281,,,,,,,,37977822,,,,,,37977822,TO
nfa_260_2.0_1.ba,16,261,,,,,261,261,,,,,,,,36651322,,,,,,36651322,TO
nfa_110_2.0_6.ba,10,111,,,,,111,111,,,56743,4,,,,12551509,,1257782527,38254787,,,1308588823,
nfa_280_2.0_2.ba,16,281,,,,,281,281,,,,,,,,37160112,,,,,,37160112,TO
nfa_30_2.0_1.ba,5,31,,,,,31,31,,,199,1,,,,4667350,,9691520,5549329,,,19908199,
nfa_160_2.0_0.ba,12,161,,,,,161,161,,,357780,4,,,,16422970,,10110103344,100552815,,,10227079129,
nfa_210_2.0_2.ba,14,211,,,,,211,211,,,1485144,9,,,,26786628,,134451348011,381800440,,,134859935079,
nfa_110_2.0_3.ba,10,111,,,,,111,111,,,59539,5,,,,12112409,,1056219603,51984557,,,1120316569,
nfa_200_2.0_6.ba,14,201,,,,,201,201,,,1117114,5,,,,29948668,,55114619298,272894505,,,55417462471,
nfa_230_2.0_5.ba,15,231,,,,,231,231,,,2658301,7,,,,30153027,,196273394488,822221868,,,197125769383,
nfa_40_2.0_4.ba,6,41,,,,,41,41,,,574,4,,,,5890150,,14295869,6292380,,,26478399,
nfa_250_2.0_1.ba,15,251,,,,,251,251,,,,,,,,34681511,,,,,,34681511,TO
nfa_260_2.0_8.ba,16,261,,,,,261,261,,,,,,,,35684832,,,,,,35684832,TO
nfa_30_2.0_5.ba,5,31,,,,,31,31,,,223,3,,,,4532570,,10603930,5111340,,,20247840,
nfa_120_2.0_0.ba,10,121,,,,,121,121,,,88205,4,,,,12114150,,1701591308,50302368,,,1764007826,
nfa_250_2.0_9.ba,15,251,,,,,251,251,,,,,,,,34292831,,,,,,34292831,TO
nfa_70_2.0_9.ba,8,71,,,,,71,71,,,6784,3,,,,8955800,,90684776,14769599,,,114410175,
